vault,user,amount
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x26138C04E25172993EC5F8E17d18Ebf06976f3e4,100705580000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xd9d0aa3FC1616Ee96Fe38F3EBaf9EAc3862a9d4e,5000000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xcD3BdEF98593fA91FAf0db167B13cAE4d8a3b886,937410549
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x3eAa0CE6E15d24d250993EE9153F846A84779518,17022000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xbB226555fBB98850273B10b0CF55aD2f99966d20,1499997500000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x6AF235d2Bbe050e6291615B71CA5829658810142,300000000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xB6E2AE25a80411a1D928f2F613600A6A3A36476c,35000500000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x6876aD9863F9804812Ed452Fd471F122671e4711,290000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x50b4722535Eb9A10bE7923CDe9b866B8af95b1DB,400000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xfc9803f19a667Ac43E13fC57405f9fDCdaC54747,16401433627
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xFc7Ac94979031daF012E62f6eb7823BE666427ff,10106180425
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x0d5145DF2E3fbce8a03CCC3486960d469b2f7698,20000000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xBABE375988fb436f5A5C67ceC8a422784676e09b,29999510000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x7AB48E5c0B76594A4F63be2ac4C5440F694A65E3,5219836855
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x75fE6A3c9ceF89B32454435eF426C9C9Eff0DB79,258000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xB9C83b89dB1C298C4aAF95843539eA64126666E3,1999170000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x6651dF73bE858037E7cFa8AfC82A33720b734f1f,12131120000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xC3f5D1267AaA21F3F96d1cfB5c4FAdE9531DA85e,10000000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x051a3190C9342211Eb311723B23B8c7cBD7b5a5D,2994718332
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x8A92c4Ad5E98cb96d0D9dd740daDB7b7e1a6C2D8,2000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x19E90c5331a747661bdd2887A6f6156a1eda2eF9,200000000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x40198f9beEC050d3C93Bc90F9922b358e46CDe2c,9174263192
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x84D05311b4Da908BfC4345833421475037E6ea2C,88608805098
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x53518184Bcc0A0cC0CB57054b43a5f8394BFa327,120000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xA613877f3A2A73D67c313fB43B740C5f877E98B9,10001517305
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x9E406B2c2021966f3983E899643609C45E3bBFFe,525000000000
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0x6BC3e7B5010f588cfe347473c610b9a5d363e140,546256448
0x7B5A0182E400b241b317e781a4e9dEdFc1429822,0xb26109A085A7774d41Ae8335CC4Ec11bBDb40D06,8701667372
