user,asset,total_amount
0x3FfCE8729f607D10227AcFF631f557FD282E1064,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59100956253472184
0x3FFE64Ca6e8AE9b1ea9F3E742447132d6b72131d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1500000000
0x3ffe85041F1434d5425Da6621311CDD43F84b09C,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x400d69Ca658BBC50996a8988354fFE7393481Fb8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1028607710648731520
0x400EC0f5029DdAb1E97413A2EF29bec475DdB432,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,61989106447693592
0x40198f9beEC050d3C93Bc90F9922b358e46CDe2c,0xdAC17F958D2ee523a2206206994597C13D831ec7,2700000000
0x4021c743346B2e9188e73C44DD8B8a537c1fd584,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,12750000000
0x4032aB8d5ccEd1444240c7b973F36d712981FB00,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,666954198032040448
0x403F75897972D5858F3a536dD2e5EfAcC4fD61a4,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,239889650760650112
0x404648F297B7d32cDd1d369dA106E786f5ac23Fe,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58759239890472776
0x404fB4d4477730C0Aa903b9dc127e634B27F2620,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,56658507841537480
0x405911A0Fd5E7AD15F4de6D0875672f5e23bE5E3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,733649617835244544
0x409F6DE7e86206A14D2432B434447a57BdFdc8FD,0xdAC17F958D2ee523a2206206994597C13D831ec7,49500000000
0x40aB6F36d70335F834DF686C5681013220e1eB94,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,11037846105011038208
0x40b32548eee48dd136e4a61A97b703A967968282,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,171320231777238016
0x40B869f1dE87c137ADaa57b887862d4bD5247580,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x40E829842e9d5B395daEc9ad3d4285dd91A60457,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,10500000000
0x40eB3D8871256116BEBd8558a0637101bA4F7C90,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2091275199866158336
0x40Ef3Ef4225E7c69188B8825F26c84983A468E7c,0xdAC17F958D2ee523a2206206994597C13D831ec7,750000000
0x410a32800E623b7C38b520551dC10c1053BAF9C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,61991924518632704
0x411113C192293375fB50B7D6319538c8D0B7710c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,67598626395911632
0x413C89b5b16c4E3B6182EFd24C484A689E6f65c3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,7500000000
0x415b96c3ac7EEfcFe1c50CdE9f903d31Fa3AE374,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,108765798232193216
0x417B47eB621483Aa73221b58918f79bD49b73Bf9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,62029865312485784
0x4191F9235A01b73600D1BB5F4bb904Dcc7224D27,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66591196643803680
0x419F2E40EacFB8e636E644A4e65f3A533c40679a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,900000000
0x41d2D58bAd3C3Cb9852be64A6caa2b08Fcff1fD7,0xdAC17F958D2ee523a2206206994597C13D831ec7,750000000
0x41dDe2765f480391eFd728F9b251cc4cB49B0C91,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x41DF867761452Ff421A720eC80831483ccFcD380,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,6500119168851428352
0x41DffEf58B798242Ef7BEc93E95b1B41825cB210,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,965594541172194048
0x41e1db439FDcdD3F73A4539AC76E8DF56679Ea3D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x41e1db439FDcdD3F73A4539AC76E8DF56679Ea3D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,53515619425456312
0x41e5FD077Fb03ba28666C9BDABa82CB90B8Ea618,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,573888
0x41Ee2ef2062495472C85A7c48380aa4C73502c5f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,186446576840849184
0x421De409b141e62e742759E22c716F2f3ebf837f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59617020261837952
0x4233c52E283143Eee66E83925847B05D1f34E39D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,548509461036970856
0x425aAFE654a3ef2fa6Eae2482fD3F06Bc596C537,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,177457959285067248
0x425Edc661cCFeA6b2D1953068e6ad0C4E55093DF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1004934029036681984
0x42600702015C4eEc88fAE4bb23E1Dba0831c7769,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57224169963414680
0x426Ce32E2eb5497B3a0C3052ddA34001eef183e1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11550000000
0x427070e33d630B0476BedBA5d53Db224913eB946,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,30000000000
0x427e5361fF8cF733dA10D02eF8f94097F25eD585,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,429391873758789120
0x428BA87Cc89d457eA0754B7FA8bf39cFb53eD63a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x428BA87Cc89d457eA0754B7FA8bf39cFb53eD63a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,599913674233488120
0x42B2bcF6aec760D5705c0B253cd43e3d4409B828,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,65099080800979096
0x42B50F9041F0ef6047e281D9C303fd892a6abab0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,900000000
0x42C3e32b5231A573aa0590D6178f27EAA6717EDA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,64932535096035224
0x42C6aE4B91e5c047c226dD5d22Fd67fca4cb245F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x42cB54f5d360644BE668a1454cF9dEF888F8D41a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,3750000000
0x42D50432413a015f381C0DAb66f3480AE9e919Db,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,54932579414198976
0x42d5b9313762d08CcCA42542F80BB43E6915Ed90,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1787371648922797696
0x42E6DD8D517abB3E4f6611Ca53a8D1243C183fB0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x42E6DD8D517abB3E4f6611Ca53a8D1243C183fB0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,569076389020619520
0x42f0B139D371CCd992BDfEa1F764D66bcdE5F000,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4950000000
0x42Fe01A213a6588d7958e3BfdA09A08b58cbbbd2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,11700000000
0x43085009644704E493bd866D77f55F3287fb72aa,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,124190176557034336
0x4311bF7e926dd1AD33B8D79294762583F9dFD641,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,137617
0x434854f832471ab885E6b6F661191BbDF79C3CDA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57061775077699120
0x4355f3A98798ef1b8A35b5B818e80634983Eb5D2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6600000000
0x436094B2B8E712f7A4a4fb54c27291E91420c17F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,65099080800979096
0x43c6a94A6C1Cf6A5510E57B4AC62eEF092ab545A,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x43c6a94A6C1Cf6A5510E57B4AC62eEF092ab545A,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57734053854325440
0x43C8433545b5fD1478CAf6F887B5a32E65EC525a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,178453875621614368
0x43d55ec178e0a7561FCf7169F35fb36b044AB107,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x43d55ec178e0a7561FCf7169F35fb36b044AB107,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1973203952179639240
0x43De6c46B54f4dd51F4ECDaaeEed11ac4D11301e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2909785025082346496
0x44033f837F03b8A3783Ef826bA919965bC90fA49,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1015802703230252672
0x44239DB3d29828d05227b02c2e5B23a5C6919e44,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66268466812751824
0x4431B6aAfbC6C120d02424De2438c0a2C1657707,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,200318729356042048
0x443761F691e0A13480617A44957847f5968F15d8,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x443A74e50665843651e0605e1Dc3F8E6a3A59C2F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x444441E930f1335CB1c50702E0DBdd3B6E1E70B3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,114158726293037840
0x4449f8F3Eb8CdD9fCe8D19F5E8d8C0522205367b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58848915218329472
0x446D4da28AD7783be9DeB5D20cc600d3cDF8b5dB,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1071441326682460544
0x44771C5b24D845483f7f7490C8c4A140248928e6,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x447CD71E8E713Dc59FBD6cf7385160c26Edc3bf6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x44a7687C18289bfA729aEA526f79C96B533fbCa4,0xdAC17F958D2ee523a2206206994597C13D831ec7,300000000
0x44c5aD280603A89060A203B3370d5A3cD17cb8ca,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x44F2e5112A8a624E75DDC5d690d5136D87a3526B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,26100000000
0x44F2e5112A8a624E75DDC5d690d5136D87a3526B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58696009453970592
0x452Dde67a0eD37Afd751D52cDFB228e305100892,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,31650000000
0x4548C3C7bbcEf22E609A0B39F66cc76E2F550EC6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x4580559314cbBd84B595a6EC52e4dF5cdD54EFc4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,4050000000
0x4592B9B6e1731c3D052f5dc1904c4B7f31433eAc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1311261795670860544
0x459e9E7Fa2631cE07a8369bEEaEbCE0a660B9eCC,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66779152438997248
0x45e87917F7B433170325b2F1666822E9935f6fed,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x461BEd1c0962CbCC4484Be93030a0ea54BE6D733,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1200000000
0x462272030Dbd348CC8D157F32f3D79CBA9259cD6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,959811620972523776
0x463470955C61a54210b5dDcc20847cC325A2FF38,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,120286763644528560
0x464e2D344db82Aaa9D35d564a22F35776CbFB2d8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1970831690973590784
0x466b1b15b62ac8950D8F6dAC80374BD924df720d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,128313701337028768
0x46786421CA749767A7E0B67a13779254468724b5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2922005820635594752
0x46A116eaD56D0FEb0E7e97B7AF83C6185Aa259bc,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59261834588367296
0x46A116eaD56D0FEb0E7e97B7AF83C6185Aa259bc,0xdAC17F958D2ee523a2206206994597C13D831ec7,2250000000
0x46B47a57f6809223794e1e1e83bB6fA1020496F1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x46dcD6E6F34848BF62C8B5749BDA984dd0015b29,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x46e57Deb06a1Ac771749C9d874BE9E5C91F5aE7d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,583336460008217712
0x46E8a4bd5ffA0E9B80c78bA0bB92820BD12F8Df7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,67638252588290464
0x46E984046f13F9dc84B7d0787831C4aB809E3169,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x46f19672a9aaeABB0df4C6e521C045d4776EdA7C,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x470FAF7c48203276eCD3fF1f3C43894f66288574,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x471ac5f02c4cEc7032206D686cC9450517F99d99,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59021657013346768
0x474d7D70207Fc6e133551927dd3cb212B086018f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66534484823484008
0x475b6ff6603F17177B7E419d1aD2791fb82a3a56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,393532573253277568
0x476A86B7Db891a9678AcA7e59864613a08f0Af26,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,238875374735744096
0x479E2b6f2bc7C97743bC760927Bfe2c4B8b2Ae45,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x47C1fC1700f72e08D5f4bf77b2D6916C21dC9Eb6,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,186303774514471680
0x47fF033fEF5d0D627a8e444accb3C9c956486F6B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x481787bBa8C56f801Db8bdb336844b771c011246,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,16650000000
0x483819ff319E3728E17e6fe6041729EB5c6b5717,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3882080317255548416
0x484E06A96bD3F847Bf96F42162322A5524e1a2e3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,450000000
0x4851aE25872C530829D1677f99c429797BeeE736,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,740466160162090376
0x485333F8b80C3d054b1ada1417a055c3442f3170,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,114949575452901328
0x487EA1a33d1F5AEe33CC633EC969D27213c200b5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,128081263246329200640
0x487F54AF966Bdbe3935C320e24752A0ae7619798,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4888c5Ed91289e099059570154E322DA1516D06f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x489AB963eF11735560dED6Ede7a6F92Fd1c5A4Cb,0xdAC17F958D2ee523a2206206994597C13D831ec7,300000000
0x48Ae9C382551D2B85f43F402057A0f9D7b0319DE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1979457628609760768
0x48da9D54b240d70ebF0234C10CE065319dC6aDF2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x48da9D54b240d70ebF0234C10CE065319dC6aDF2,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x48F22F935cdB280Cd1299ECeA0a7793370032503,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,23850000000
0x48F8b6Ff2ef54876768Bf745eB7ED79003F034CC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x48f916D3ddABCdb7DcE404e26f95ff96CD8De41b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58322867618755080
0x4903796Ee31856C05afeCc84913de84871E633ec,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,136536789838021872
0x491267A719803d5103255325912d5cAE2f1D0095,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,61435627749244336
0x491293Fa4f77887BF7059b706Ae980409287dC91,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x492Fd317C63A56cB9ae6004E1614ed5b66e9ae08,0xdAC17F958D2ee523a2206206994597C13D831ec7,1950000000
0x493d3fA24eDf4F9De5f0e4c6278B011fF30A8020,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x493d3fA24eDf4F9De5f0e4c6278B011fF30A8020,0xdAC17F958D2ee523a2206206994597C13D831ec7,1200000000
0x499BE4979Ed77aa855D6d99521e16D1C70f3e70c,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x49B8f87ddeD1eB695b2EDD50F545c83F61f33831,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,62174877204617520
0x49C45C9E6eF7f1f73518FF0180E8eD57107F0c8B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,118186545643643936
0x49c617baBcf5598Cfc0e5864650bFC3aE074f7eE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1978604687974040576
0x49d2ad3fF1407D13D980CE8280de0b697154b679,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x49d33037Fb37bd8f4A4817BF425540c2D5E4d30E,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58165010256430144
0x4a1678918a380012b583fEc4C1E03190B4d6778b,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,63971340839303992
0x4a1dBE57f879D468286846E942BcF25BBFdE8d1F,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4A3ae441cd5488Ad44e546fB2C535EaF4b475e70,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x4a481959DCEda8133c8F147bbcFC414476685e06,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,18300000000
0x4a57583c38E84A27C4a397D49Dc7CdC8cfFFec92,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,168800429128202048
0x4a673a9Cae880592c22e084a70C4a5d6Defd823C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,743636563063556896
0x4A783864BF29f41C3082423780AbAf7308943397,0xdAC17F958D2ee523a2206206994597C13D831ec7,900000000
0x4a7dCA21477970FFEd1f699Ff935BB5D4E70AF6f,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57043980909281056
0x4a897096911570e8a7e6EAfaCFa8D3a040b51620,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,566136008514685568
0x4aAcBd83aB0C7C5EaDeC718A37669f6d82999f4d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,300000000
0x4aD76991795EBFc1751e075Caee4cCFc60381D5e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,450000000
0x4AE93274700A5DB3479eb354B993324049008b0d,0xdAC17F958D2ee523a2206206994597C13D831ec7,7350000000
0x4Af6E24964ca65dc754cb7e18ba4EF3DC4d6623c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59612044812361152
0x4AFC6fAFbe1cd2B4c074107b86d2FB95C4c76abF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,55037792617597416
0x4B2B0252fA85C188581b373422C20345a45a3Feb,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4B5fe2B5922fc8Cc37d3cC4302c570d2AA5Af31A,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000
0x4B64163F14ec096Dd1Aa7cF3952E75FdDC7EdFf2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66332938283834216
0x4b77bc486a7F7A3bBAf1529206ED52174D013ba6,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x4B78C922F3407C9182713f9835cE671687caA325,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,750000000
0x4b79B849B809AcddDf9256DC5e8A2A5055f4c76D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3011080777260318208
0x4B83c3CAf46c82a2c755242732a28FD296A9Db4B,0xdAC17F958D2ee523a2206206994597C13D831ec7,2250000000
0x4B99F9f927D444f67b8901c15D255AC055d15C69,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,110003336767881952
0x4Bac591e450422b6649a652D02a416fFF5FF24f2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6150000000
0x4Bb12cC382E36B4b6faF7BDcA7708969Aed258eF,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,900000000
0x4BBa504587d11f490C56ea02E53f77eE7AF50783,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,637310718716541184
0x4Bc519F0b7b348FaE780Afb2DD4aa76841bA8e9e,0xdAC17F958D2ee523a2206206994597C13D831ec7,1500000000
0x4bd883055BD502E7aB58A88da4854194373beEb5,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4bE2934D934B07a49D2A5156a36F8f9Ac2921092,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2250000000
0x4bE2934D934B07a49D2A5156a36F8f9Ac2921092,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3603398298353119744
0x4bE8Eb573D8122F4683ACc388c8fD21e5988DC30,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,472699626961211008
0x4C06abd42b9f8a8aAc1aFf604A275e00ED6212d8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,58322867618755080
0x4c204aC11B5fBc98260624Da6eabA9D5C4E5B600,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,57088487155090392
0x4C9AF133952e0e2f6483955E015D62515D991109,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1072600770842420608
0x4CA19BE8160cdb78176C89204402888A553Bc83a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59732160990120296
0x4CB01b6672bc750821af952ec5A2447fC90195b1,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,285242
0x4CB01b6672bc750821af952ec5A2447fC90195b1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,179708800253971056
0x4cB75146e98562C9d79b31649C6C739e4DCB7CD5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,60152788081727592
0x4CbEe7aD42d33e9D3B41e8b6FAcA2f6f173C8A94,0xdAC17F958D2ee523a2206206994597C13D831ec7,9900000000
0x4Cc390eada38741fe9C77036B7c38537FB5F38Ea,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,15000000000
0x4Cf100cce352029e726185980E4611de835D6C7B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,318907380792421120
0x4d1783d9A025987C746399b8033AbC47965BE8DF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,593391986834609792
0x4d1e26bE6d5b40239ef9137582b7884B15A43010,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4D321838211894b02955f5C43CC8920cDBc6DE06,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4D396974C5813159c704e96acdada21Eb01005Ed,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1050000000
0x4D5285E44b04CD06fB889B0B67767169C02D75C1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,13500000000
0x4D5285E44b04CD06fB889B0B67767169C02D75C1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,3868633122641622016
0x4d60cd0F643566c1aa7C1616cFB4464c7aBde830,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,27900000000
0x4DBfE1D1e2350B4ae3D5b53f99502896DB75a479,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100800000000
0x4DD9DAF2A9C5a87DA5BdAF9F621CDB1a343B6d48,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,58800000000
0x4Df0d673A6B51302388Fc8598A8c2ec85C011517,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4E28e714bFC5A292751CB5dcd68C2D66AEf3C7B7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000
0x4E376347a9a778c1e27C097e1b4719246D26868c,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,59176266372100360
0x4e3D9399C28c724293dd545225Ec843Ac4c9e953,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,1231652210154490248
0x4e46fC2C0F67a8B8b82b3E8369bD0aAFE96c4249,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,711270
0x4e46fC2C0F67a8B8b82b3E8369bD0aAFE96c4249,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,900000000
0x4E49E3A7a5AEfa39DB4192ABC9C3AB7A7254bb78,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,66418409411931400
0x4e6E91F5CF15C139c0a6F8cf9e8B6871D254C52a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,2934829494921890304
0x4e7DC4941E3002e9CEeFf6059880107A8F9a042d,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,1800000000
0x4e7DC4941E3002e9CEeFf6059880107A8F9a042d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,116517524235645040
0x4e7fA9617E5D89b94E3d73d0c99a459A98ED33d4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,2850000000
0x4E82BdEEA7Ea1A402d10d21D2813950c8197431a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,160645673420623024
0x4e90f7bd6121E08D62b46313F8553fc73cFF40f2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,60063907998109992
0x4e941480748583357C2064A8387627ACAB8f89C2,0xdAC17F958D2ee523a2206206994597C13D831ec7,750000000
0x4e97cE84631F7EF26B43F66a0623F00261EdfD6e,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,384471535539403504
0x4f03BCEC3a7DCBf31c4F7A397d9327d08621b97F,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,181691181517565504
