vault,user,amount
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2D42d6bB3d18A7be35D76b599aee9D3358b22B3E,200000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xb1b632Df58E8567899948CA60cA07884E0fBe670,200762155924371686
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x8444a40971280990Cd3A5ed3bcbAA601B39C44E8,4900000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xb1022e9775Ce090d2065be18cbdf071352Bd4027,1170000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x70e1169E6e7340F531b20bf96a2D6D6a77918be1,5000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x66A78916793F2A4781f22c94791fC3E3b6256E98,5000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xd77D0DcdC7f3aB5D8Cf9588DE88DAf48F6579986,700000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x561e4D5C90D8E0377b5770645b09f13753313706,44000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x4855EA3738b30192e86D52cA9a3Ce4030C3DE794,25000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2B8F87C4367c5d7b418cBe41230e4D78efe7A125,1183568089683
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x298eeC00D3f3D262De5Efd7652f3AC3A201DDe86,3203362095495173120
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xE44296dc9B3d5534fBef4e1362cd85bF2C486D6c,3615369609899000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x4311bF7e926dd1AD33B8D79294762583F9dFD641,10000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x9cD6547e1FC89d61925926c2a34414595d47Db55,400000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x71f0e61C44c798Fd527A1B957c94D21268B82ec5,73933077243946412
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xb378273190f974E017D13dB074976d55f57e0D20,34000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x6be99217c86D8Fb15C8284781f84793abA668966,650000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2c2e209465D5312e6dF0cd5F7D1066f1aff9a953,5000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2aD81e267e68B18f918EeDC4E677D396CB3537E2,10700000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x1fbb2574f28269C0E1285D55E5672C900CB231E3,4010999379747210190
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x31FBe819a046f34A7861C6071594d0c761c8D0B6,47500000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x27639b4F05CFe7AbaB6A0D71dF8c39d06B2f835c,530000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2Fd1d8EAa6Ed1B424c2D03Ce5eADdE9F301c3235,1498202088622781209
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xB126F9560E2Ac51CE80DC2270507DfffCF09d920,2000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x9acfDd5CB048Bdf57A219F3d9DCfF2Dc101EC31F,1750567946318082946
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x9f860ab3f80279c690A91ae2F45a1EB91498c4b5,2820000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x7301273b5fBf56215F4Db46Fc7E75B31698C510E,284500000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xaBbEbeAE7FD27C6b00269B5ed1729C6B498C72a7,1867500000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x43De6c46B54f4dd51F4ECDaaeEed11ac4D11301e,1100000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x7BAF8166129fAC43751a3971FbC2693E17153272,1000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x617512FA7d3fd26bdA51b9Ac8c23b04a48D625f1,50000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x55a001529d567DC9230c1f541a8AddA08848F0E7,100000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xed206D089f791A1411228BF0daf9621662af340c,30096722566233281258
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xFFbDc3200780AAf39CA5c94719370440537093E3,450000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xEf80c44d996EbAC95aA62589986fb3FCDFE3f7d9,20000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x31516cA621CADA3dFaec38ED85C831E46Ece93E8,2256873338572900913
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x63EB09403356E72037074D36882Db0f156c8A4B3,1370000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xbA163f6135E610cbF650DB1A81317D985e724554,1340517730756824175
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x41882836D0463C5114e7710593410F960e4aB152,465000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xbcb375D0599896Fedfa8D8f82cF6ede0754BF1b6,2495000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xed0Dcc9b9c875eE33f9AD01685d74694EB0b6b0E,60000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x943c23BE6316736b6D029210ECeA2E2B0df2ef3E,20000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xc808f02E73E5344463BEb3bCFE42b6CE2c61cd86,100000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x9C0269901476573E9a6F27ed7b760703d15a6D72,19765000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xD0c8Ee317287709518a36a2f473c60927B5cA30a,3617047106148000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x3fAC62b7bb23d8B80596da9c77D04D05877Bd94A,8000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xf0bb20865277aBd641a307eCe5Ee04E79073416C,2500000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xcCAde4cFF1224E46961A68964dA1FFDB991277B1,1900000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x1b5f15DCb82d25f91c65b53CEe151E8b9fBdD271,50000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xdb6E22621577Ce94D6301dAfb956f71D7E681326,2834515684640325688
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x4f49D938c3Ad2437c52eb314F9bD7Bdb7FA58Da9,10220000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xaB1e737f13817147A74F6642001F28d6dd7de242,225000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x0b493Af26Fa61E5FF84290cA934b7c85E3195505,148423285764534385
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xa1C9d41719c4fFD99463F1CfA579d9b6A96b50c6,4000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x6687A85eb553E7c40CBf0B3464B63869cD94B6fa,2500000000000000000
